corp_code,corp_name,stock_code,rcept_no,rcept_dt,report_nm,is_correction,is_extraordinary
00103042,케이씨티시,009070,20250306000337,20250306,주주총회소집공고,False,False
00103042,케이씨티시,009070,20240314001340,20240314,[기재정정]주주총회소집공고,True,False
00103042,케이씨티시,009070,20240307000838,20240307,주주총회소집공고,False,False
00830447,수프로,185190,20250613000127,20250613,주주총회소집공고,False,False
00830447,수프로,185190,20240620000180,20240620,[기재정정]주주총회소집공고,True,False
00830447,수프로,185190,20240612000104,20240612,주주총회소집공고,False,False
01267684,쿠쿠홈시스,284740,20260311004490,20260311,주주총회소집공고,False,False
01267684,쿠쿠홈시스,284740,20250430001274,20250430,주주총회소집공고,False,False
01267684,쿠쿠홈시스,284740,20250312000877,20250312,주주총회소집공고,False,False
01267684,쿠쿠홈시스,284740,20240313001274,20240313,주주총회소집공고,False,False
00975290,에이스토리,241840,20260304001374,20260304,주주총회소집공고,False,False
00975290,에이스토리,241840,20250306000429,20250306,주주총회소집공고,False,False
00975290,에이스토리,241840,20240906000137,20240906,주주총회소집공고,False,False
00975290,에이스토리,241840,20240306000140,20240306,주주총회소집공고,False,False
00867973,서남,294630,20260225002734,20260225,주주총회소집공고,False,False
00867973,서남,294630,20250228005301,20250228,주주총회소집공고,False,False
00867973,서남,294630,20240308000236,20240308,[기재정정]주주총회소집공고,True,False
00867973,서남,294630,20240306000414,20240306,주주총회소집공고,False,False
00828761,레이,228670,20260313000066,20260313,주주총회소집공고,False,False
00828761,레이,228670,20250307000772,20250307,[기재정정]주주총회소집공고,True,False
00828761,레이,228670,20250307000468,20250307,주주총회소집공고,False,False
00828761,레이,228670,20241002000278,20241002,주주총회소집공고,False,False
00828761,레이,228670,20240730000381,20240731,주주총회소집공고,False,False
00828761,레이,228670,20240315000219,20240315,[기재정정]주주총회소집공고,True,False
00828761,레이,228670,20240314001482,20240314,주주총회소집공고,False,False
00122348,방림,003610,20251215000115,20251215,주주총회소집공고,False,False
00122348,방림,003610,20241217000155,20241217,[기재정정]주주총회소집공고,True,False
00122348,방림,003610,20241126000627,20241126,주주총회소집공고,False,False
00170877,진로발효,018120,20260312000708,20260312,주주총회소집공고,False,False
00170877,진로발효,018120,20250312000678,20250312,주주총회소집공고,False,False
00170877,진로발효,018120,20240313001333,20240313,주주총회소집공고,False,False
00963000,썬테크,217320,20260311003200,20260311,주주총회소집공고,False,False
00963000,썬테크,217320,20250310000434,20250310,주주총회소집공고,False,False
00963000,썬테크,217320,20240312000227,20240312,주주총회소집공고,False,False
00877819,데이타솔루션,263800,20260304001213,20260304,주주총회소집공고,False,False
00877819,데이타솔루션,263800,20250225004065,20250225,[기재정정]주주총회소집공고,True,False
00877819,데이타솔루션,263800,20250224003491,20250224,주주총회소집공고,False,False
00877819,데이타솔루션,263800,20240228002046,20240228,주주총회소집공고,False,False
00147222,전방,000950,20260312000774,20260312,[기재정정]주주총회소집공고,True,False
00147222,전방,000950,20260226004985,20260226,주주총회소집공고,False,False
00147222,전방,000950,20250313000595,20250313,주주총회소집공고,False,False
00147222,전방,000950,20240307000559,20240307,주주총회소집공고,False,False
00105475,금강철강,053260,20260311004376,20260311,주주총회소집공고,False,False
00105475,금강철강,053260,20250312000564,20250312,주주총회소집공고,False,False
00105475,금강철강,053260,20240313001448,20240313,주주총회소집공고,False,False
00145464,이구산업,025820,20260223001305,20260223,주주총회소집공고,False,False
00145464,이구산업,025820,20250310000345,20250310,주주총회소집공고,False,False
00145464,이구산업,025820,20240311000241,20240311,주주총회소집공고,False,False
00109161,태경케미컬,006890,20260306000649,20260306,주주총회소집공고,False,False
00109161,태경케미컬,006890,20250310000519,20250310,주주총회소집공고,False,False
00109161,태경케미컬,006890,20240314001114,20240314,[기재정정]주주총회소집공고,True,False
00109161,태경케미컬,006890,20240304000386,20240304,주주총회소집공고,False,False
00529815,오디텍,080520,20260312000464,20260312,주주총회소집공고,False,False
00529815,오디텍,080520,20250306000040,20250306,주주총회소집공고,False,False
00529815,오디텍,080520,20240307000350,20240307,주주총회소집공고,False,False
00101628,경방,000050,20260311004460,20260311,주주총회소집공고,False,False
00101628,경방,000050,20250313000736,20250313,주주총회소집공고,False,False
00101628,경방,000050,20240313000744,20240313,주주총회소집공고,False,False
00363486,로체시스템즈,071280,20260310002381,20260310,주주총회소집공고,False,False
00363486,로체시스템즈,071280,20250310000328,20250310,주주총회소집공고,False,False
00363486,로체시스템즈,071280,20240307000579,20240307,주주총회소집공고,False,False
00823429,한국화장품,123690,20260319001228,20260319,[기재정정]주주총회소집공고,True,False
00823429,한국화장품,123690,20260306000697,20260306,주주총회소집공고,False,False
00823429,한국화장품,123690,20250320001215,20250320,[기재정정]주주총회소집공고,True,False
00823429,한국화장품,123690,20250307000689,20250307,주주총회소집공고,False,False
00823429,한국화장품,123690,20240320001308,20240320,[기재정정]주주총회소집공고,True,False
00823429,한국화장품,123690,20240308000649,20240308,주주총회소집공고,False,False
00303396,한국컴퓨터,054040,20260304000254,20260304,주주총회소집공고,False,False
00303396,한국컴퓨터,054040,20250314001230,20250314,주주총회소집공고,False,False
00303396,한국컴퓨터,054040,20240308000524,20240308,주주총회소집공고,False,False
00174004,유성기업,002920,20260311003646,20260311,주주총회소집공고,False,False
00174004,유성기업,002920,20250310000329,20250310,주주총회소집공고,False,False
00174004,유성기업,002920,20241125000137,20241125,주주총회소집공고,False,False
00174004,유성기업,002920,20240311000291,20240311,주주총회소집공고,False,False
00985686,큐브엔터,182360,20260312001223,20260312,주주총회소집공고,False,False
00985686,큐브엔터,182360,20250312000725,20250312,주주총회소집공고,False,False
00985686,큐브엔터,182360,20240313001176,20240313,주주총회소집공고,False,False
00974927,NEW,160550,20260309001611,20260309,주주총회소집공고,False,False
00974927,NEW,160550,20250312000577,20250312,주주총회소집공고,False,False
00974927,NEW,160550,20240312000763,20240312,주주총회소집공고,False,False
00123107,보락,002760,20260310002096,20260310,주주총회소집공고,False,False
00123107,보락,002760,20250318001073,20250318,[기재정정]주주총회소집공고,True,False
00123107,보락,002760,20250314000638,20250314,주주총회소집공고,False,False
00123107,보락,002760,20240306000052,20240306,주주총회소집공고,False,False
00899459,레이언스,228850,20260309001659,20260309,주주총회소집공고,False,False
00899459,레이언스,228850,20250310000603,20250310,주주총회소집공고,False,False
00899459,레이언스,228850,20240311000501,20240311,주주총회소집공고,False,False
00220561,광주신세계,037710,20260225005310,20260225,주주총회소집공고,False,False
00220561,광주신세계,037710,20250218001683,20250218,주주총회소집공고,False,False
00220561,광주신세계,037710,20240307000370,20240307,[기재정정]주주총회소집공고,True,False
00220561,광주신세계,037710,20240228007775,20240228,주주총회소집공고,False,False
00165343,혜인,003010,20260311003324,20260311,[기재정정]주주총회소집공고,True,False
00165343,혜인,003010,20260311003271,20260311,주주총회소집공고,False,False
00165343,혜인,003010,20250321000443,20250321,[기재정정]주주총회소집공고,True,False
00165343,혜인,003010,20250311000063,20250311,주주총회소집공고,False,False
00165343,혜인,003010,20240315000218,20240315,[기재정정]주주총회소집공고,True,False
00165343,혜인,003010,20240308000184,20240308,[기재정정]주주총회소집공고,True,False
00165343,혜인,003010,20240307000067,20240307,주주총회소집공고,False,False
00148595,제일테크노스,038010,20260313000053,20260313,주주총회소집공고,False,False
00148595,제일테크노스,038010,20250307000052,20250307,주주총회소집공고,False,False
00148595,제일테크노스,038010,20240308000079,20240308,주주총회소집공고,False,False
00409964,하이텍팜,106190,20260304000769,20260304,주주총회소집공고,False,False
00409964,하이텍팜,106190,20250307000279,20250307,[기재정정]주주총회소집공고,True,False
00409964,하이텍팜,106190,20250306000218,20250306,주주총회소집공고,False,False
00409964,하이텍팜,106190,20240307000309,20240307,주주총회소집공고,False,False
00258689,JYP Ent.,035900,20260310002801,20260310,주주총회소집공고,False,False
00258689,JYP Ent.,035900,20250307001052,20250307,주주총회소집공고,False,False
00258689,JYP Ent.,035900,20240307000820,20240307,주주총회소집공고,False,False
01117422,나눔테크,244880,20260311003371,20260311,주주총회소집공고,False,False
01117422,나눔테크,244880,20250314000246,20250314,주주총회소집공고,False,False
01117422,나눔테크,244880,20240314000123,20240314,주주총회소집공고,False,False
00101220,KG케미칼,001390,20260317000666,20260317,[기재정정]주주총회소집공고,True,False
00101220,KG케미칼,001390,20260316001268,20260316,주주총회소집공고,False,False
00101220,KG케미칼,001390,20250814002243,20250814,[기재정정]주주총회소집공고,True,False
00101220,KG케미칼,001390,20250813001578,20250813,주주총회소집공고,False,False
00101220,KG케미칼,001390,20250306000540,20250306,[기재정정]주주총회소집공고,True,False
00101220,KG케미칼,001390,20250228005071,20250228,[기재정정]주주총회소집공고,True,False
00101220,KG케미칼,001390,20250227007411,20250227,주주총회소집공고,False,False
00101220,KG케미칼,001390,20240315000887,20240315,[기재정정]주주총회소집공고,True,False
00101220,KG케미칼,001390,20240314001682,20240314,[기재정정]주주총회소집공고,True,False
